date,sector,sector_etf,etf_return_1d,etf_return_5d,etf_rsi,etf_macd_diff,etf_volatility,fund_flow_norm,sector_pe_median
2024-04-18,Technology,XLK,-0.011416,-0.058525,30.098647,-0.597046,0.010047,-0.867828,
2024-04-19,Technology,XLK,-0.020602,-0.06275,25.152176,-0.76333,0.010721,-2.271244,
2024-04-22,Technology,XLK,0.008934,-0.036076,30.660518,-0.769516,0.011081,1.109605,
2024-04-23,Technology,XLK,0.014826,-0.022948,35.292481,-0.636731,0.011808,1.330415,
2024-04-24,Technology,XLK,0.004565,-0.004124,40.646157,-0.484735,0.011914,0.532018,
2024-04-25,Technology,XLK,-0.002171,0.005189,35.534485,-0.369469,0.011786,0.18752,
2024-04-26,Technology,XLK,0.011285,0.037916,40.208685,-0.198612,0.012193,0.910011,
2024-04-29,Technology,XLK,0.004304,0.033153,39.876549,-0.044581,0.012229,0.461624,
2024-04-30,Technology,XLK,-0.022024,-0.004363,37.689611,-0.075433,0.012934,-1.382892,
2024-05-01,Technology,XLK,-0.010241,-0.019038,27.422352,-0.144443,0.012983,-0.695423,
2024-05-02,Technology,XLK,0.014414,-0.002733,36.780462,-0.081868,0.013193,1.238761,
2024-05-03,Technology,XLK,0.02786,0.013612,51.550728,0.144846,0.014497,1.91779,
2024-05-06,Technology,XLK,0.01175,0.021127,54.483707,0.364232,0.014768,0.599462,
2024-05-07,Technology,XLK,-0.003269,0.040709,58.169704,0.470596,0.014729,0.032305,
2024-05-08,Technology,XLK,0.00284,0.054463,63.144512,0.538857,0.014486,0.236413,
2024-05-09,Technology,XLK,-0.000293,0.039176,72.329635,0.558264,0.013713,0.18451,
2024-05-10,Technology,XLK,0.003711,0.014762,71.326041,0.570595,0.013259,0.292823,
2024-05-13,Technology,XLK,0.004719,0.00771,69.096113,0.583163,0.012499,0.209785,
2024-05-14,Technology,XLK,0.008862,0.019975,70.223658,0.620988,0.012613,0.48657,
2024-05-15,Technology,XLK,0.022511,0.039982,75.932807,0.761359,0.012833,1.529059,
2024-05-16,Technology,XLK,-0.003474,0.036673,72.045287,0.785819,0.012464,-0.359748,
2024-05-17,Technology,XLK,-0.002214,0.030554,69.967692,0.743065,0.01117,-0.419918,
2024-05-20,Technology,XLK,0.011755,0.037771,84.772511,0.751992,0.011242,0.173211,
2024-05-21,Technology,XLK,0.001633,0.030335,92.009901,0.723704,0.011019,-0.184324,
2024-05-22,Technology,XLK,0.002236,0.009905,91.165775,0.676018,0.011029,-0.072643,
2024-05-23,Technology,XLK,-0.008134,0.005182,79.747648,0.546872,0.011288,-0.720324,
2024-05-24,Technology,XLK,0.008435,0.01591,79.081763,0.484044,0.011208,0.118103,
2024-05-28,Technology,XLK,0.004229,0.008353,83.109708,0.436932,0.011208,0.034013,
2024-05-29,Technology,XLK,-0.00634,0.000326,76.486334,0.329304,0.009764,-0.768665,
2024-05-30,Technology,XLK,-0.022819,-0.024682,60.740054,0.077415,0.011083,-2.122369,
2024-05-31,Technology,XLK,0.001573,-0.015137,60.008677,-0.087078,0.010811,-0.128626,
2024-06-03,Technology,XLK,0.002522,-0.020912,59.231427,-0.181671,0.009134,0.059809,
2024-06-04,Technology,XLK,0.002088,-0.022999,56.564719,-0.229914,0.008842,-0.007871,
2024-06-05,Technology,XLK,0.022214,0.005076,56.564688,-0.112144,0.009889,1.584844,
2024-06-06,Technology,XLK,-0.003336,0.025116,56.618047,-0.066696,0.009984,-0.435916,
2024-06-07,Technology,XLK,0.002324,0.025885,58.889938,-0.030371,0.009962,-0.087275,
2024-06-10,Technology,XLK,0.002551,0.025915,54.761912,-2.2e-05,0.009959,-0.058683,
2024-06-11,Technology,XLK,0.018598,0.042817,61.983465,0.134324,0.010581,1.724905,
2024-06-12,Technology,XLK,0.022119,0.042721,68.07889,0.353285,0.011338,2.42422,
2024-06-13,Technology,XLK,0.00791,0.054486,74.498319,0.515639,0.010519,0.487808,
2024-06-14,Technology,XLK,0.003747,0.055983,73.582716,0.603523,0.010401,-0.095887,
2024-06-17,Technology,XLK,0.015154,0.069258,75.896517,0.72067,0.010617,0.964843,
2024-06-18,Technology,XLK,0.001255,0.051051,79.871064,0.748809,0.010494,-0.287697,
2024-06-20,Technology,XLK,-0.011235,0.016753,87.041383,0.626918,0.011022,-1.384669,
2024-06-21,Technology,XLK,-0.001748,0.00701,85.519671,0.485272,0.011077,-0.447255,
2024-06-24,Technology,XLK,-0.024517,-0.021346,69.70134,0.173725,0.012467,-2.271952,
2024-06-25,Technology,XLK,0.018344,-0.01827,72.912996,0.076843,0.012915,0.843486,
2024-06-26,Technology,XLK,-0.001148,-0.020626,68.041736,-0.017574,0.012938,-0.239616,
2024-06-27,Technology,XLK,0.000486,-0.009016,69.829821,-0.093776,0.012783,-0.168087,
2024-06-28,Technology,XLK,-0.00053,-0.007807,69.019842,-0.161615,0.011319,-0.330307,
2024-07-01,Technology,XLK,0.007559,0.024818,70.214842,-0.162525,0.011333,0.167774,
2024-07-02,Technology,XLK,0.005001,0.011391,67.071693,-0.139059,0.011327,-0.069274,
2024-07-03,Technology,XLK,0.013489,0.026211,64.780018,-0.039679,0.011493,0.235156,
2024-07-05,Technology,XLK,0.003058,0.028849,63.239227,0.027043,0.010749,-0.138641,
2024-07-08,Technology,XLK,0.006827,0.036423,64.323946,0.097511,0.010626,0.055877,
2024-07-09,Technology,XLK,-0.00081,0.027814,58.148235,0.110229,0.010682,-0.347498,
2024-07-10,Technology,XLK,0.014513,0.037542,63.358659,0.199144,0.010911,0.537427,
2024-07-11,Technology,XLK,-0.025034,-0.001895,55.858835,0.035586,0.012302,-2.268674,
2024-07-12,Technology,XLK,0.008933,0.00395,59.646765,-0.024587,0.011538,0.596575,
2024-07-15,Technology,XLK,0.001796,-0.001066,73.752028,-0.068829,0.011455,0.115045,
2024-07-16,Technology,XLK,-0.00333,-0.003585,66.109625,-0.138484,0.0115,-0.162213,
2024-07-17,Technology,XLK,-0.038896,-0.056042,46.903869,-0.482079,0.014145,-2.659758,
2024-07-18,Technology,XLK,8.9e-05,-0.031718,46.745985,-0.691035,0.014136,0.223311,
2024-07-19,Technology,XLK,-0.015643,-0.055304,42.038016,-0.914494,0.014331,-0.576982,
2024-07-22,Technology,XLK,0.023679,-0.034668,47.525528,-0.857379,0.015403,1.520811,
2024-07-23,Technology,XLK,-0.003981,-0.035298,44.748246,-0.81893,0.014353,-0.096084,
2024-07-24,Technology,XLK,-0.041385,-0.037796,31.132799,-1.058092,0.01654,-2.681513,
2024-07-25,Technology,XLK,-0.010701,-0.048177,28.434192,-1.235049,0.016644,-0.823852,
2024-07-26,Technology,XLK,0.012689,-0.020781,30.18087,-1.202476,0.016989,0.922973,
2024-07-29,Technology,XLK,-0.004439,-0.047678,29.682829,-1.153379,0.016992,0.077723,
2024-07-30,Technology,XLK,-0.025125,-0.067895,21.471133,-1.234326,0.017553,-0.93863,
2024-07-31,Technology,XLK,0.042351,0.013526,37.47335,-0.93837,0.020325,2.480955,
2024-08-01,Technology,XLK,-0.037294,-0.013719,29.930678,-0.95771,0.021419,-1.907278,
2024-08-02,Technology,XLK,-0.028105,-0.053449,26.661378,-1.100772,0.021956,-1.366937,
2024-08-05,Technology,XLK,-0.033314,-0.080903,24.335621,-1.339781,0.02253,-2.395041,
2024-08-06,Technology,XLK,0.013593,-0.0444,31.089875,-1.323175,0.023004,1.219032,
2024-08-07,Technology,XLK,-0.016202,-0.09808,29.539932,-1.331696,0.022478,-0.332666,
2024-08-08,Technology,XLK,0.037347,-0.028152,38.44724,-1.017281,0.024385,1.594364,
2024-08-09,Technology,XLK,0.004494,0.004445,34.404999,-0.718204,0.024263,0.388074,
2024-08-12,Technology,XLK,0.00817,0.047549,36.530623,-0.418794,0.024414,0.446735,
2024-08-13,Technology,XLK,0.030727,0.065257,48.266592,0.014116,0.025747,0.959606,
2024-08-14,Technology,XLK,0.005475,0.08873,51.026947,0.343847,0.02447,0.288668,
2024-08-15,Technology,XLK,0.028764,0.079723,53.609985,0.74897,0.025414,0.788372,
2024-08-16,Technology,XLK,0.001674,0.076691,54.662563,0.99502,0.025162,0.144369,
2024-08-19,Technology,XLK,0.016486,0.085572,61.932527,1.229729,0.024862,0.635934,
2024-08-20,Technology,XLK,-0.00351,0.049513,54.933141,1.30208,0.024858,0.061985,
2024-08-21,Technology,XLK,0.005886,0.049942,65.402082,1.332508,0.022876,0.160342,
2024-08-22,Technology,XLK,-0.023007,-0.002896,66.401498,1.126547,0.023408,-0.479296,
2024-08-23,Technology,XLK,0.016199,0.011563,79.267754,1.057149,0.023506,0.478293,
2024-08-26,Technology,XLK,-0.012547,-0.01733,73.028644,0.873198,0.023692,-0.148281,
2024-08-27,Technology,XLK,0.006059,-0.007893,79.428919,0.756091,0.022852,0.127541,
2024-08-28,Technology,XLK,-0.013798,-0.027307,69.138624,0.546099,0.021171,-0.227175,
2024-08-29,Technology,XLK,-0.009024,-0.013385,64.953104,0.322057,0.019395,-0.308693,
2024-08-30,Technology,XLK,0.013291,-0.016208,65.99506,0.253934,0.018212,0.363851,
2024-09-03,Technology,XLK,-0.045931,-0.049469,46.096785,-0.12411,0.019722,-2.755005,
2024-09-04,Technology,XLK,-0.002569,-0.057621,44.089502,-0.37393,0.019605,-0.19749,
2024-09-05,Technology,XLK,-0.001526,-0.045894,34.615438,-0.522488,0.019141,-0.187103,
2024-09-06,Technology,XLK,-0.025937,-0.062178,29.683952,-0.759888,0.018404,-1.412961,
2024-09-09,Technology,XLK,0.016379,-0.05932,29.173511,-0.761985,0.018747,0.821968,
2024-09-10,Technology,XLK,0.014957,0.000714,34.562458,-0.622325,0.018952,0.674506,
2024-09-11,Technology,XLK,0.034132,0.037535,42.09903,-0.270941,0.019247,1.81773,
2024-09-12,Technology,XLK,0.008274,0.047719,48.894504,0.025535,0.019291,0.338728,
2024-09-13,Technology,XLK,0.005015,0.081012,46.090642,0.249901,0.018206,0.194976,
2024-09-16,Technology,XLK,-0.003811,0.059539,48.199774,0.355506,0.018221,-0.087695,
2024-09-17,Technology,XLK,-0.001958,0.041881,46.060721,0.393268,0.017791,0.017507,
2024-09-18,Technology,XLK,-0.009125,-0.001701,47.260806,0.336078,0.017874,-0.419703,
2024-09-19,Technology,XLK,0.0297,0.019513,56.785245,0.488316,0.019138,1.708582,
2024-09-20,Technology,XLK,-0.004874,0.009481,52.514854,0.524737,0.018419,-0.307679,
2024-09-23,Technology,XLK,-0.000185,0.013155,68.239029,0.51857,0.018052,0.017257,
2024-09-24,Technology,XLK,0.006844,0.022091,70.698732,0.534209,0.017872,0.199694,
2024-09-25,Technology,XLK,0.002862,0.034456,71.883061,0.533653,0.017837,0.076484,
2024-09-26,Technology,XLK,0.013244,0.017924,86.462535,0.595434,0.01771,0.46922,
2024-09-27,Technology,XLK,-0.00933,0.013366,79.149835,0.530744,0.01772,-0.306148,
2024-09-30,Technology,XLK,0.002932,0.016525,77.387579,0.476871,0.017522,0.030408,
2024-10-01,Technology,XLK,-0.024362,-0.014982,55.730426,0.236733,0.014923,-1.671648,
2024-10-02,Technology,XLK,0.0074,-0.010524,55.456668,0.117351,0.01491,0.005954,
2024-10-03,Technology,XLK,0.004146,-0.019409,55.160648,0.057194,0.014872,-0.05713,
2024-10-04,Technology,XLK,0.011131,0.000844,60.69837,0.08651,0.013257,0.015543,
2024-10-07,Technology,XLK,-0.00688,-0.008948,58.396511,0.042744,0.013242,-0.461574,
2024-10-08,Technology,XLK,0.018682,0.034777,67.549243,0.13655,0.013429,0.658108,
2024-10-09,Technology,XLK,0.011188,0.038668,63.018301,0.259814,0.011591,0.461551,
2024-10-10,Technology,XLK,-0.00026,0.03411,65.43381,0.311961,0.011545,-0.171096,
2024-10-11,Technology,XLK,0.001736,0.024502,66.041224,0.330632,0.011533,-0.030633,
2024-10-14,Technology,XLK,0.013041,0.045052,67.806086,0.409119,0.011666,0.773637,
2024-10-15,Technology,XLK,-0.021983,0.003334,56.677731,0.262344,0.012931,-2.147636,
2024-10-16,Technology,XLK,0.003105,-0.004686,53.510183,0.166456,0.012649,-0.006382,
2024-10-17,Technology,XLK,0.003052,-0.001389,58.460502,0.106792,0.01097,0.168979,
2024-10-18,Technology,XLK,0.003564,0.000433,58.684664,0.076512,0.010871,0.112312,
2024-10-21,Technology,XLK,0.004677,-0.007827,73.246136,0.074283,0.010874,0.216257,
2024-10-22,Technology,XLK,-0.001034,0.013425,70.679573,0.047845,0.010841,-0.07581,
2024-10-23,Technology,XLK,-0.014326,-0.004185,60.708902,-0.089879,0.011422,-0.73096,
2024-10-24,Technology,XLK,0.002933,-0.004303,57.79787,-0.163766,0.011067,0.202919,
2024-10-25,Technology,XLK,0.005194,-0.002685,63.606163,-0.176955,0.010864,0.418651,
2024-10-28,Technology,XLK,-0.000304,-0.00763,55.76155,-0.190843,0.010861,0.022722,
2024-10-29,Technology,XLK,0.013465,0.006775,56.947873,-0.103772,0.009401,0.919722,
2024-10-30,Technology,XLK,-0.015901,0.005166,48.344378,-0.173082,0.010225,-1.404282,
2024-10-31,Technology,XLK,-0.032098,-0.029943,36.235106,-0.452112,0.012694,-2.828262,
2024-11-01,Technology,XLK,0.007514,-0.027704,33.366879,-0.561084,0.012551,0.748626,
2024-11-04,Technology,XLK,-0.000759,-0.028147,40.048341,-0.614659,0.012455,0.051409,
2024-11-05,Technology,XLK,0.014079,-0.027559,45.414502,-0.524324,0.012131,0.888403,
2024-11-06,Technology,XLK,0.028472,0.016289,54.936407,-0.242665,0.013518,2.118475,
2024-11-07,Technology,XLK,0.017442,0.068305,58.974374,0.069126,0.014022,1.139738,
2024-11-08,Technology,XLK,-0.001095,0.059176,57.29198,0.246387,0.014035,-0.087258,
2024-11-11,Technology,XLK,-0.005524,0.054125,55.613357,0.296272,0.01384,-0.245544,
2024-11-12,Technology,XLK,0.001272,0.040813,61.522328,0.313938,0.012787,-0.027143,
2024-11-13,Technology,XLK,-0.003472,0.008485,59.257054,0.274354,0.012833,-0.248565,
2024-11-14,Technology,XLK,-0.0034,-0.012173,56.374042,0.200969,0.012869,-0.236384,
2024-11-15,Technology,XLK,-0.024816,-0.03563,48.064616,-0.048945,0.014083,-1.841149,
2024-11-18,Technology,XLK,0.003235,-0.027136,44.720332,-0.188865,0.014059,0.17554,
2024-11-19,Technology,XLK,0.008194,-0.020411,52.469847,-0.21603,0.01419,0.399705,
2024-11-20,Technology,XLK,-0.000865,-0.017847,66.075987,-0.236377,0.013788,-0.059154,
2024-11-21,Technology,XLK,0.010167,-0.004477,66.890238,-0.170212,0.013944,0.682111,
2024-11-22,Technology,XLK,0.000514,0.021381,67.432854,-0.123418,0.01391,-0.000743,
2024-11-25,Technology,XLK,-4.3e-05,0.018043,63.325477,-0.095046,0.013909,-0.028796,
2024-11-26,Technology,XLK,0.005009,0.014827,53.551634,-0.042181,0.01363,0.208848,
2024-11-27,Technology,XLK,-0.013546,0.001947,34.599029,-0.114187,0.013492,-0.610124,
2024-11-29,Technology,XLK,0.009284,0.001071,41.77451,-0.091889,0.011207,0.12954,
2024-12-02,Technology,XLK,0.009498,0.01006,50.229805,-0.009228,0.011261,0.575363,
2024-12-03,Technology,XLK,0.003602,0.013742,51.456822,0.063634,0.011233,-0.047168,
2024-12-04,Technology,XLK,0.018285,0.027134,61.231613,0.236428,0.01149,1.420391,
2024-12-05,Technology,XLK,-0.00506,0.03597,60.251499,0.286768,0.009936,-0.423761,
2024-12-06,Technology,XLK,0.003877,0.03042,78.407453,0.325049,0.009223,0.227193,
2024-12-09,Technology,XLK,-0.006519,0.014071,72.137017,0.273973,0.009359,-0.609794,
2024-12-10,Technology,XLK,-0.013875,-0.003589,59.77985,0.113607,0.009817,-1.574196,
2024-12-11,Technology,XLK,0.014495,-0.007299,65.350215,0.106007,0.010334,1.210163,
2024-12-12,Technology,XLK,-0.005598,-0.007836,58.807567,0.043804,0.01039,-0.4187,
2024-12-13,Technology,XLK,0.004285,-0.007432,60.194501,0.02516,0.010375,0.313798,
2024-12-16,Technology,XLK,0.009998,0.009069,63.483282,0.078059,0.00858,0.896107,
2024-12-17,Technology,XLK,-0.006047,0.01708,58.877521,0.05111,0.008801,-0.866081,
2024-12-18,Technology,XLK,-0.032253,-0.029786,50.971767,-0.223162,0.011579,-3.588856,
2024-12-19,Technology,XLK,0.001076,-0.023274,48.066159,-0.384923,0.011578,0.154075,
2024-12-20,Technology,XLK,0.014925,-0.012926,50.015024,-0.364988,0.011836,1.443782,
2024-12-23,Technology,XLK,0.010595,-0.012342,52.374239,-0.262054,0.012045,0.528984,
2024-12-24,Technology,XLK,0.010333,0.003934,49.688935,-0.113035,0.012215,0.281859,
2024-12-26,Technology,XLK,0.000665,0.038083,51.833031,-0.01553,0.012191,0.015757,
2024-12-27,Technology,XLK,-0.013295,0.02318,45.685061,-0.061808,0.012174,-0.735865,
2024-12-30,Technology,XLK,-0.012716,-0.004687,43.826526,-0.189938,0.012417,-0.59293,
2024-12-31,Technology,XLK,-0.008317,-0.023312,45.56798,-0.328332,0.012363,-0.398654,
2025-01-02,Technology,XLK,-0.002365,-0.035588,38.867405,-0.420816,0.012329,-0.082487,
2025-01-03,Technology,XLK,0.016295,-0.020524,47.213073,-0.341577,0.012173,1.079206,
2025-01-06,Technology,XLK,0.012725,0.005306,50.126855,-0.182785,0.012504,0.798458,
2025-01-07,Technology,XLK,-0.020063,-0.002175,40.751765,-0.228764,0.013229,-1.081003,
2025-01-08,Technology,XLK,-0.000342,0.005849,42.272076,-0.250982,0.013173,0.10927,
2025-01-10,Technology,XLK,-0.021806,-0.013752,45.510019,-0.415563,0.013691,-1.347546,
2025-01-13,Technology,XLK,-0.007081,-0.036437,43.061885,-0.549582,0.013217,-0.236224,
2025-01-14,Technology,XLK,0.002641,-0.046032,38.090525,-0.585855,0.013242,0.31532,
2025-01-15,Technology,XLK,0.019889,-0.007138,41.704963,-0.433156,0.014068,1.337097,
2025-01-16,Technology,XLK,-0.007706,-0.014452,35.323398,-0.369196,0.013878,-0.056972,
2025-01-17,Technology,XLK,0.015662,0.023297,41.254645,-0.19234,0.014396,0.741379,
2025-01-21,Technology,XLK,0.008329,0.039179,48.03409,-0.00613,0.012503,0.40063,
2025-01-22,Technology,XLK,0.022579,0.059844,58.945183,0.283246,0.013404,1.594118,
2025-01-23,Technology,XLK,0.001781,0.041026,62.513445,0.466277,0.013057,0.054938,
2025-01-24,Technology,XLK,-0.010421,0.038178,59.366218,0.478563,0.013123,-0.542722,
2025-01-27,Technology,XLK,-0.049018,-0.027935,41.312686,0.090397,0.016909,-3.721903,
2025-01-28,Technology,XLK,0.026673,-0.010252,44.905278,0.035137,0.018131,1.258782,
2025-01-29,Technology,XLK,-0.008132,-0.039977,47.651317,-0.061072,0.017988,-0.134877,
2025-01-30,Technology,XLK,0.001855,-0.039906,48.204133,-0.10397,0.017786,0.177478,
2025-01-31,Technology,XLK,-0.005858,-0.035479,52.31367,-0.167659,0.017736,-0.120003,
2025-02-03,Technology,XLK,-0.013474,0.000571,50.595227,-0.296086,0.017979,-0.541502,
2025-02-04,Technology,XLK,0.014405,-0.011385,53.35139,-0.255297,0.017889,0.593103,
2025-02-05,Technology,XLK,0.013897,0.010572,52.03341,-0.112221,0.017938,0.43348,
2025-02-06,Technology,XLK,0.002733,0.011457,54.750939,0.006325,0.017365,0.184938,
2025-02-07,Technology,XLK,-0.008559,0.008708,48.533102,0.019337,0.017479,-0.145818,
2025-02-10,Technology,XLK,0.014604,0.037418,50.176153,0.136821,0.016986,0.401008,
2025-02-11,Technology,XLK,0.000466,0.023162,43.706479,0.209116,0.016863,0.061654,
2025-02-12,Technology,XLK,-0.002158,0.00696,42.552116,0.229182,0.01689,-0.012893,
2025-02-13,Technology,XLK,0.014163,0.018439,49.829663,0.336876,0.016614,0.504628,
2025-02-14,Technology,XLK,0.003387,0.030711,70.543416,0.412951,0.016472,0.125451,
2025-02-18,Technology,XLK,0.009126,0.025146,66.197684,0.507984,0.016253,0.288815,
2025-02-19,Technology,XLK,8.3e-05,0.024753,71.375871,0.540033,0.016184,0.088762,
2025-02-20,Technology,XLK,-0.003179,0.023705,68.659123,0.504673,0.015417,0.063387,
2025-02-21,Technology,XLK,-0.027091,-0.017938,56.780202,0.245019,0.016563,-0.775167,
2025-02-24,Technology,XLK,-0.014306,-0.035255,56.310051,-0.041448,0.016697,-0.222596,
2025-02-25,Technology,XLK,-0.012958,-0.056368,45.870971,-0.318208,0.012787,-1.079081,
2025-02-26,Technology,XLK,0.010897,-0.046164,44.535754,-0.399772,0.011495,1.010775,
2025-02-27,Technology,XLK,-0.036407,-0.077959,33.44156,-0.699027,0.013957,-2.673112,
2025-02-28,Technology,XLK,0.013208,-0.039767,40.380043,-0.757971,0.014344,1.558656,
2025-03-03,Technology,XLK,-0.030417,-0.055462,28.778678,-0.971858,0.015734,-2.18318,
2025-03-04,Technology,XLK,-0.000777,-0.043806,28.471359,-1.057549,0.015526,0.106885,
2025-03-05,Technology,XLK,0.01405,-0.040823,33.795746,-0.95337,0.015507,1.255455,
2025-03-06,Technology,XLK,-0.027756,-0.032212,24.62588,-1.025487,0.016052,-2.225876,
2025-03-07,Technology,XLK,0.014483,-0.030994,28.172652,-0.908387,0.016522,1.127967,
2025-03-10,Technology,XLK,-0.042509,-0.043079,20.715413,-1.069805,0.018677,-3.070102,
2025-03-11,Technology,XLK,-0.004062,-0.046224,20.378776,-1.127582,0.018095,0.136816,
2025-03-12,Technology,XLK,0.015739,-0.044636,25.02933,-0.983997,0.018698,0.958525,
2025-03-13,Technology,XLK,-0.018991,-0.036023,26.135716,-0.950688,0.018926,-0.497316,
2025-03-14,Technology,XLK,0.030242,-0.021049,35.341193,-0.659859,0.020137,1.38069,
2025-03-17,Technology,XLK,0.006965,0.029534,38.805154,-0.373072,0.020235,0.550041,
2025-03-18,Technology,XLK,-0.015225,0.017994,34.082034,-0.254075,0.020061,-0.26967,
2025-03-19,Technology,XLK,0.01301,0.015259,42.830454,-0.054607,0.020484,0.720463,
2025-03-20,Technology,XLK,-0.007119,0.027545,38.350879,0.049093,0.020477,0.149995,
2025-03-21,Technology,XLK,0.002718,9.3e-05,44.86592,0.154049,0.019935,0.379294,
2025-03-24,Technology,XLK,0.018939,0.011986,49.509677,0.363907,0.02045,0.764324,
2025-03-25,Technology,XLK,0.003308,0.031032,47.007996,0.52219,0.020348,0.288206,
2025-03-26,Technology,XLK,-0.022304,-0.00491,48.303578,0.461303,0.020595,-0.356138,
2025-03-27,Technology,XLK,-0.009228,-0.007023,42.599115,0.357195,0.019166,-0.013808,
2025-03-28,Technology,XLK,-0.024254,-0.033734,46.929448,0.13038,0.019402,-0.64314,
2025-03-31,Technology,XLK,0.000485,-0.051234,48.057239,0.004183,0.018405,0.246177,120.67695
2025-04-01,Technology,XLK,0.007313,-0.047447,45.661485,-0.007606,0.018536,0.459238,120.67695
2025-04-02,Technology,XLK,0.007404,-0.018503,53.12203,0.053901,0.018287,0.481465,120.67695
2025-04-03,Technology,XLK,-0.068248,-0.07697,29.073503,-0.344564,0.022888,-3.197647,120.67695
2025-04-04,Technology,XLK,-0.065871,-0.116339,20.386058,-0.963969,0.026184,-3.316847,120.67695
2025-04-07,Technology,XLK,0.005977,-0.111488,23.283065,-1.244587,0.025099,0.729762,120.67695
2025-04-08,Technology,XLK,-0.020332,-0.135872,17.757647,-1.448241,0.025291,-0.566537,120.67695
2025-04-09,Technology,XLK,0.134257,-0.027061,44.027992,-0.705751,0.040315,3.785922,120.67695
2025-04-10,Technology,XLK,-0.046552,-0.004405,38.7612,-0.474227,0.041417,-0.712695,120.67695
2025-04-11,Technology,XLK,0.020476,0.087624,38.714607,-0.146655,0.041067,0.211414,120.67695
2025-04-14,Technology,XLK,0.009125,0.091028,39.486769,0.155433,0.041098,0.067956,120.67695
2025-04-15,Technology,XLK,0.003647,0.117732,42.357664,0.391092,0.041014,-0.002341,120.67695
2025-04-16,Technology,XLK,-0.034745,-0.048808,39.929055,0.32725,0.04149,-0.348944,120.67695
2025-04-17,Technology,XLK,-0.005415,-0.007769,41.88478,0.266432,0.041485,-0.031586,120.67695
2025-04-21,Technology,XLK,-0.025822,-0.052785,39.45341,0.085401,0.041726,-0.16663,120.67695
2025-04-22,Technology,XLK,0.024377,-0.038469,41.490415,0.141633,0.041912,0.178272,120.67695
2025-04-23,Technology,XLK,0.028993,-0.014187,43.971038,0.375033,0.042578,0.286478,120.67695
2025-04-24,Technology,XLK,0.037316,0.059409,55.770527,0.763817,0.043313,0.235296,120.67695
2025-04-25,Technology,XLK,0.014798,0.080939,66.611502,1.089855,0.043407,0.039661,120.67695
2025-04-28,Technology,XLK,-0.001631,0.107782,65.852717,1.249751,0.043031,-0.049552,120.67695
2025-04-29,Technology,XLK,0.004661,0.08646,69.566983,1.335846,0.043037,-0.011796,120.67695
2025-04-30,Technology,XLK,0.004161,0.06024,55.89885,1.364952,0.043021,-0.010904,143.1152
2025-05-01,Technology,XLK,0.014669,0.037093,70.581782,1.42382,0.043105,0.081124,143.1152
2025-05-02,Technology,XLK,0.01671,0.039047,70.306975,1.51024,0.039918,0.000561,143.1152
2025-05-05,Technology,XLK,-0.005309,0.035218,67.268648,1.456521,0.036319,-0.242543,143.1152
2025-05-06,Technology,XLK,-0.008308,0.021856,64.087314,1.294155,0.036521,-0.253868,143.1152
2025-05-07,Technology,XLK,0.010015,0.027813,77.023716,1.193942,0.035896,-0.154061,143.1152
2025-05-08,Technology,XLK,0.009545,0.022624,80.110759,1.13268,0.020784,0.23677,143.1152
2025-05-09,Technology,XLK,-0.001239,0.00457,90.35856,1.022537,0.017196,-0.358723,143.1152
2025-05-12,Technology,XLK,0.046415,0.056809,91.615543,1.214212,0.019221,2.447742,143.1152
2025-05-13,Technology,XLK,0.021607,0.088688,91.482779,1.417899,0.019491,0.835325,143.1152
2025-05-14,Technology,XLK,0.006491,0.084889,90.083863,1.507014,0.01947,-0.087664,143.1152
2025-05-15,Technology,XLK,0.001367,0.0761,89.268508,1.478455,0.016802,-0.510617,143.1152
2025-05-16,Technology,XLK,0.001877,0.079458,90.325503,1.378076,0.016534,-0.519004,143.1152
2025-05-19,Technology,XLK,-0.001448,0.030084,89.093691,1.210054,0.014529,-0.813529,143.1152
2025-05-20,Technology,XLK,-0.003752,0.004514,86.394297,0.988552,0.014553,-0.851274,143.1152
2025-05-21,Technology,XLK,-0.018787,-0.020715,73.959264,0.631525,0.015154,-2.224972,143.1152
2025-05-22,Technology,XLK,0.000262,-0.021796,70.958172,0.348018,0.013485,-0.29642,143.1152
2025-05-23,Technology,XLK,-0.011032,-0.034399,67.873998,0.042486,0.013791,-0.962308,143.1152
2025-05-27,Technology,XLK,0.023764,-0.010019,76.209327,-0.00965,0.014372,1.41445,143.1152
2025-05-28,Technology,XLK,-0.004134,-0.010399,72.578279,-0.101676,0.014535,-0.521558,143.1152
2025-05-29,Technology,XLK,0.001687,0.010249,71.169241,-0.170817,0.014555,-0.168928,143.1152
2025-05-30,Technology,XLK,-0.003108,0.006846,70.197267,-0.256817,0.014477,-0.450698,143.1152
2025-06-02,Technology,XLK,0.008835,0.027071,60.546425,-0.260723,0.014222,0.351578,143.1152
2025-06-03,Technology,XLK,0.015025,0.018303,58.159331,-0.166053,0.014268,0.795584,143.1152
2025-06-04,Technology,XLK,0.00148,0.024044,55.983896,-0.114122,0.013961,-0.233123,143.1152
2025-06-05,Technology,XLK,-0.002829,0.019428,53.706968,-0.123806,0.014025,-0.509008,143.1152
2025-06-06,Technology,XLK,0.009444,0.032264,57.09608,-0.079307,0.014023,0.150368,143.1152
2025-06-09,Technology,XLK,0.004909,0.028246,59.849648,-0.036632,0.013956,-0.021688,143.1152
